id,condition,type,product,store,online_shopping_1,online_shopping_2,online_shopping_3,popular_products_1,popular_products_2,popular_products_3,popular_products_4,popular_products_5,popular_products_6,attitude_1,attitude_2,attitude_3,attitude_4,attitude_5,attitude_6,attitude_7,attitude_8,attitude_9,store_familiarity_1,store_familiarity_2,store_familiarity_3,fomo_1,fomo_2,fomo_3,fomo_4,fomo_5,fomo_6,fomo_7,fomo_8,truth_1,truth_2,truth_3,truth_4,truth_5,truth_6,insta_attitude_1,insta_attitude_2,insta_attitude_3,insta_attitude_4,insta_attitude_5,insta_attitude_6,participation_1,participation_2,participation_3,participation_4,participation_5,participation_6,age,gender,race,education,income
5807,priming,utilitarian,house plant,The Home Depot,5,7,7,5,7,5,5,5,5,7,7,7,7,7,7,7,7,7,7,6,5,2,4,4,3,1,1,4,4,5,5,4,6,4,4,4,4,4,2,3,5,4,3,2,5,6,3,27,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
5988,priming,hedonic,house plant,IKEA,6,5,6,5,6,5,5,5,5,5,5,4,3,3,4,4,5,4,5,4,4,5,4,5,5,5,5,6,5,6,4,4,4,5,5,6,5,5,6,5,5,5,4,3,5,4,4,27,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6030,no priming,utilitarian,house plant,IKEA,6,7,6,5,5,5,5,5,6,6,5,6,6,5,6,6,6,6,7,7,7,6,7,6,6,6,6,3,5,5,6,5,5,6,4,7,7,7,6,6,6,4,3,3,4,4,4,23,Female,Other,High school,"10,000 USD - 49,999 USD"
6096,no priming,hedonic,house plant,The Home Depot,6,6,6,3,3,2,2,2,2,5,5,3,4,5,5,4,1,7,6,5,6,7,7,7,7,4,5,5,6,4,5,3,4,1,4,6,6,6,3,2,7,5,5,5,4,5,5,18,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6113,no priming,hedonic,house plant,IKEA,1,1,1,6,6,6,5,5,4,1,1,1,1,4,1,1,1,3,7,7,7,2,2,1,1,1,1,4,2,4,2,5,1,5,6,6,4,5,1,4,4,2,2,2,5,6,4,21,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
6166,priming,hedonic,house plant,The Home Depot,5,5,3,5,5,6,5,3,3,4,5,5,5,4,5,5,4,5,2,2,4,6,2,6,4,2,2,2,2,2,5,2,5,3,4,6,6,4,1,6,7,4,4,4,4,2,4,23,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6177,no priming,utilitarian,house plant,The Home Depot,4,5,3,4,4,4,4,4,4,7,4,7,4,5,6,6,6,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,34,Male,Black or African American,High school,"10,000 USD - 49,999 USD"
6293,priming,hedonic,house plant,IKEA,6,6,6,4,4,4,2,2,2,4,4,3,3,6,6,3,2,6,2,2,1,3,2,2,1,4,5,5,5,1,1,1,1,1,7,7,4,7,3,3,1,3,3,3,6,3,4,20,Female,Asian,High school,"10,000 USD - 49,999 USD"
6352,priming,utilitarian,house plant,The Home Depot,2,2,1,5,6,5,4,5,6,5,3,4,5,6,5,5,2,6,6,5,5,2,2,1,2,2,2,5,2,5,6,5,6,5,6,5,6,5,2,4,5,2,2,2,3,3,2,19,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
6402,no priming,utilitarian,house plant,IKEA,7,7,7,7,7,7,7,7,7,4,4,7,5,4,4,4,4,4,7,7,7,5,5,5,5,4,4,6,5,5,4,4,4,4,4,5,5,5,4,5,5,4,3,4,5,5,3,22,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
6407,priming,utilitarian,house plant,IKEA,5,6,4,5,4,4,4,4,4,6,4,6,5,6,6,5,6,4,5,2,5,4,4,4,4,4,4,7,7,3,4,3,4,4,4,5,2,3,1,1,2,1,1,1,1,3,1,25,Female,Mixed,High school,"10,000 USD - 49,999 USD"
6435,no priming,hedonic,house plant,The Home Depot,7,7,7,7,7,2,7,6,7,7,7,7,7,7,7,1,1,7,1,1,1,7,7,7,7,7,7,7,7,1,7,1,1,3,1,1,1,1,1,1,5,1,1,1,1,1,1,26,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6448,priming,utilitarian,house plant,The Home Depot,6,7,6,4,4,4,6,5,5,4,5,5,4,5,5,4,5,6,5,5,5,4,5,6,6,3,4,4,4,5,5,5,5,5,5,6,6,6,5,5,5,5,2,2,5,4,5,34,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6454,no priming,hedonic,house plant,The Home Depot,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,20,Female,Black or African American,High school,"10,000 USD - 49,999 USD"
6479,no priming,hedonic,house plant,IKEA,5,5,6,4,5,4,5,4,4,2,1,3,4,3,4,3,5,5,1,1,1,2,3,1,1,1,1,2,2,1,1,1,1,1,1,2,3,2,2,1,2,1,1,1,1,1,1,23,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6604,priming,utilitarian,house plant,IKEA,5,5,5,5,5,5,5,5,5,5,3,5,4,4,4,4,4,3,5,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,4,5,4,5,4,3,3,3,3,3,3,30,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6612,priming,hedonic,house plant,IKEA,4,5,5,5,5,4,3,4,4,7,7,5,5,7,7,4,4,7,5,2,5,4,3,4,3,2,2,6,6,5,4,5,3,3,3,4,4,3,2,3,5,3,3,3,3,3,3,18,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6629,no priming,utilitarian,house plant,The Home Depot,5,5,5,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,3,3,2,2,4,4,3,4,3,3,3,4,4,4,4,4,3,4,3,2,2,2,4,1,23,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6703,no priming,utilitarian,house plant,The Home Depot,5,6,6,7,7,7,7,7,7,6,5,2,4,6,6,4,4,2,7,7,7,6,5,4,5,4,4,4,4,5,5,7,4,5,6,5,4,4,3,4,6,1,1,1,1,1,1,25,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
6753,priming,hedonic,house plant,The Home Depot,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,6,6,6,34,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6820,no priming,hedonic,house plant,IKEA,3,7,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,5,2,2,2,2,1,1,1,1,1,5,5,5,5,1,5,1,1,6,1,1,1,6,1,1,22,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6865,no priming,utilitarian,house plant,The Home Depot,5,5,4,5,7,6,6,4,5,1,1,1,1,1,1,1,1,4,7,7,7,4,4,4,4,3,2,7,5,4,5,5,3,6,5,1,4,2,2,5,4,6,6,3,6,3,4,19,Female,Mixed,High school,"10,000 USD - 49,999 USD"
6946,priming,hedonic,house plant,The Home Depot,6,7,7,4,6,6,4,4,4,7,6,6,5,7,7,6,5,7,6,5,6,2,2,7,7,1,1,1,1,5,5,4,2,6,4,4,5,5,2,7,2,4,4,5,5,5,5,35,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6952,no priming,hedonic,house plant,The Home Depot,1,4,1,3,4,5,4,3,3,3,4,4,5,5,5,5,5,5,5,5,5,3,4,5,2,4,3,5,5,5,4,5,4,4,4,5,6,6,6,4,4,3,4,3,4,4,4,21,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
6963,priming,utilitarian,house plant,The Home Depot,6,7,7,7,7,3,6,5,6,7,7,7,7,7,7,7,7,7,7,7,7,5,7,6,2,1,1,5,7,2,2,2,2,3,4,3,3,3,3,4,1,1,1,1,6,6,1,22,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
7007,priming,hedonic,house plant,IKEA,5,3,2,5,5,5,4,4,4,6,6,4,4,7,7,5,5,6,6,6,6,5,5,5,5,3,3,5,4,4,5,4,5,5,4,5,5,5,2,5,5,2,5,2,5,5,5,29,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
7042,no priming,hedonic,house plant,The Home Depot,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,Male,Black or African American,High school,"10,000 USD - 49,999 USD"
7145,priming,utilitarian,house plant,IKEA,5,6,6,4,4,3,3,4,4,6,6,7,6,5,5,6,4,6,7,7,5,5,7,4,4,2,2,6,6,3,3,3,3,4,4,6,4,7,5,5,6,4,4,3,4,4,4,18,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
7470,priming,utilitarian,house plant,IKEA,5,6,5,4,5,3,3,3,3,5,5,7,5,7,7,4,5,7,7,5,5,4,3,3,3,2,2,1,1,6,6,6,5,5,6,6,4,6,6,6,6,5,4,4,5,4,5,32,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
7761,priming,utilitarian,house plant,IKEA,5,6,6,6,5,4,5,5,6,7,7,7,7,7,7,7,7,7,4,5,3,1,2,5,2,5,5,2,4,4,5,4,4,6,6,1,6,5,6,2,6,1,1,1,1,1,1,27,Female,Black or African American,High school,"10,000 USD - 49,999 USD"
7784,priming,utilitarian,house plant,IKEA,4,3,4,6,4,3,3,4,3,4,6,4,5,4,5,3,5,4,4,3,6,3,3,4,5,3,5,3,4,4,4,3,3,4,5,3,4,5,5,3,4,5,5,4,6,5,5,29,Male,Black or African American,High school,"10,000 USD - 49,999 USD"
7811,no priming,hedonic,house plant,IKEA,6,7,6,7,7,7,6,7,6,7,6,7,5,7,7,7,7,7,7,6,7,7,2,7,7,3,5,1,1,3,2,5,3,6,3,5,7,5,7,7,7,6,4,4,6,6,6,33,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
7813,priming,hedonic,house plant,The Home Depot,6,7,5,6,5,4,3,3,2,5,3,3,3,6,5,3,2,6,7,6,6,2,4,5,5,6,6,5,2,4,2,2,2,1,1,3,2,2,1,1,1,1,1,1,1,1,1,19,Female,Hispanic,High school,"10,000 USD - 49,999 USD"
7843,priming,hedonic,house plant,The Home Depot,3,2,2,4,6,6,6,5,6,5,5,5,5,5,6,5,5,5,4,4,4,3,3,2,3,3,3,4,4,4,5,5,4,4,4,6,5,6,4,4,4,4,4,4,4,4,4,26,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
7922,priming,utilitarian,house plant,The Home Depot,1,6,1,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,2,6,2,2,2,2,6,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,6,6,24,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
7938,no priming,hedonic,house plant,The Home Depot,6,6,6,4,4,4,4,4,4,2,2,4,4,4,2,4,1,3,7,7,7,3,5,4,4,2,3,2,2,3,4,4,4,4,4,5,4,5,3,3,4,3,3,3,3,3,3,29,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
8206,no priming,hedonic,house plant,IKEA,3,6,6,4,5,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,1,1,1,7,7,3,5,5,3,5,4,2,7,2,1,1,5,1,1,1,1,1,1,26,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
8305,priming,hedonic,house plant,The Home Depot,7,6,5,4,6,6,5,6,7,5,3,4,4,5,4,5,4,5,2,4,4,6,5,7,6,7,6,5,5,5,7,6,7,5,6,6,4,6,5,6,5,3,4,3,4,3,4,21,Female,Hispanic,High school,"10,000 USD - 49,999 USD"
8418,no priming,utilitarian,house plant,IKEA,5,6,5,3,3,4,3,3,4,3,2,5,3,3,3,6,4,3,7,3,4,2,1,2,2,2,5,5,5,3,2,4,5,2,4,5,4,6,5,4,6,4,2,3,4,3,3,27,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
8477,no priming,utilitarian,house plant,IKEA,4,7,5,1,5,4,7,4,5,5,3,3,5,6,3,5,3,6,7,7,7,1,1,1,5,1,5,5,1,7,6,5,5,5,6,7,7,7,1,7,5,1,1,6,6,1,6,24,Female,Black or African American,High school,"10,000 USD - 49,999 USD"
8516,no priming,hedonic,house plant,The Home Depot,5,5,5,6,6,6,6,6,6,4,4,6,5,5,4,5,4,5,4,3,3,2,3,2,2,2,2,2,2,4,3,2,1,2,2,5,4,5,3,3,4,4,4,4,4,4,4,21,Female,Hispanic,High school,"10,000 USD - 49,999 USD"
8574,priming,utilitarian,house plant,The Home Depot,3,4,5,3,3,4,5,5,4,7,6,5,4,3,4,5,6,7,7,5,4,7,6,5,4,3,2,1,2,3,4,5,6,7,6,2,3,4,5,6,7,6,5,4,3,2,1,19,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
8609,priming,hedonic,house plant,IKEA,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,7,7,4,4,1,1,1,1,1,1,27,Female,Black or African American,High school,"10,000 USD - 49,999 USD"
8619,priming,utilitarian,house plant,IKEA,5,6,5,5,4,5,4,4,4,7,6,7,7,7,7,3,6,7,7,5,2,2,2,4,4,3,2,2,1,2,2,3,4,1,3,5,6,4,3,4,5,3,2,2,5,5,5,22,Female,Mixed,High school,"10,000 USD - 49,999 USD"
8655,no priming,utilitarian,house plant,The Home Depot,7,5,6,6,6,5,5,4,4,6,6,6,6,6,6,6,6,6,6,6,6,5,4,5,5,4,4,5,5,4,4,4,4,6,4,3,4,3,5,4,5,2,2,2,2,2,2,27,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
8871,no priming,utilitarian,house plant,IKEA,5,5,5,5,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,3,4,2,3,3,3,4,3,3,3,3,5,4,3,3,2,3,1,1,1,1,1,1,25,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
8922,no priming,hedonic,house plant,The Home Depot,5,6,5,4,5,4,5,3,4,5,3,2,5,7,6,4,5,7,7,7,4,7,4,4,2,5,5,5,3,5,5,5,6,6,3,7,6,3,5,5,7,6,1,1,3,5,1,20,Male,Black or African American,High school,"10,000 USD - 49,999 USD"
8948,no priming,hedonic,house plant,The Home Depot,7,7,7,6,7,6,5,5,5,5,7,4,4,7,7,5,4,7,7,7,7,5,6,7,7,5,1,5,5,5,5,5,7,1,5,7,7,7,5,7,7,1,1,1,6,4,1,22,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
8989,priming,hedonic,house plant,The Home Depot,6,6,6,6,6,5,6,6,6,5,5,5,6,7,7,7,6,7,1,1,1,2,5,2,3,1,1,4,5,4,5,5,6,5,5,6,6,6,6,6,6,1,1,1,3,3,4,24,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
9078,no priming,utilitarian,house plant,IKEA,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,5,4,5,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,3,4,19,Female,Black or African American,High school,"10,000 USD - 49,999 USD"
9156,priming,utilitarian,house plant,IKEA,5,6,6,6,6,4,5,5,5,4,4,4,3,4,4,4,4,4,3,4,4,4,5,5,5,5,5,4,5,4,4,4,4,4,4,6,6,6,5,5,5,4,4,4,5,4,4,20,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
9235,priming,hedonic,house plant,IKEA,4,4,4,6,6,6,4,5,4,7,4,4,4,4,4,4,4,4,4,4,4,5,5,2,4,4,5,4,4,1,2,2,2,2,2,6,4,7,6,6,6,4,1,1,5,3,2,19,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
9257,no priming,utilitarian,house plant,The Home Depot,4,5,4,5,5,4,6,6,4,7,7,5,4,4,5,6,5,3,5,5,4,4,4,5,5,4,6,5,6,6,7,7,4,4,5,7,7,6,7,6,6,6,6,4,6,5,5,18,Female,Black or African American,High school,"10,000 USD - 49,999 USD"
9304,no priming,hedonic,house plant,The Home Depot,5,5,5,5,6,6,6,6,5,4,4,2,2,3,3,1,4,4,4,4,4,2,4,4,2,2,2,4,4,4,4,4,4,4,4,3,4,4,3,3,4,1,1,1,6,6,6,31,Female,Asian,High school,"10,000 USD - 49,999 USD"
9388,priming,hedonic,house plant,IKEA,4,6,6,4,3,5,4,6,7,6,3,3,6,4,6,4,5,5,5,2,5,4,5,5,1,5,5,3,4,5,3,5,2,5,4,5,5,2,5,6,4,4,6,1,4,6,2,21,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
9410,no priming,hedonic,house plant,IKEA,5,5,5,4,5,3,4,6,6,7,7,7,7,7,7,7,7,7,5,5,5,3,3,3,1,1,1,2,2,5,4,5,4,6,5,1,1,1,2,1,1,4,5,4,6,6,5,31,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
9575,priming,utilitarian,house plant,The Home Depot,5,7,5,7,7,5,7,5,5,1,7,7,7,7,7,7,7,7,7,7,6,7,7,5,5,5,5,2,1,7,5,6,4,5,6,7,6,7,7,5,1,6,1,1,6,6,6,23,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
9597,no priming,hedonic,house plant,IKEA,5,5,3,5,6,6,5,6,5,5,3,3,3,3,3,3,3,6,6,1,6,1,5,5,5,5,5,5,2,3,5,3,3,1,3,7,6,6,5,4,7,1,1,1,6,6,6,18,Female,Hispanic,High school,"10,000 USD - 49,999 USD"
9629,no priming,hedonic,house plant,IKEA,7,7,5,6,7,5,5,5,5,6,4,6,6,7,7,6,7,7,7,7,7,3,5,3,5,2,4,4,2,4,5,5,3,1,2,7,6,7,7,7,7,6,3,3,6,6,4,22,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
9635,priming,utilitarian,house plant,IKEA,7,7,7,4,4,4,4,4,4,4,5,4,5,5,4,4,5,4,5,5,6,1,4,5,4,2,2,2,2,4,4,4,4,4,4,7,5,7,7,7,7,2,2,1,3,2,3,32,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
9673,priming,utilitarian,house plant,The Home Depot,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,5,6,5,5,3,5,5,5,6,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,34,Male,Caucasian,High school,"10,000 USD - 49,999 USD"
9676,priming,hedonic,house plant,IKEA,5,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,4,4,4,1,1,1,4,4,4,4,4,4,4,4,3,4,1,1,1,4,2,2,2,2,2,2,30,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
9676,no priming,utilitarian,house plant,IKEA,3,5,4,5,5,3,3,4,3,4,5,5,4,5,6,4,4,5,3,3,3,2,5,2,5,3,3,3,3,2,5,3,3,3,3,5,4,5,3,3,4,4,4,3,4,4,4,19,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
9791,priming,hedonic,house plant,The Home Depot,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,5,6,6,5,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,5,4,5,30,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
9853,priming,hedonic,house plant,The Home Depot,1,1,1,3,4,4,1,1,1,2,2,1,4,4,2,2,1,4,1,1,1,1,1,1,1,1,1,5,5,4,4,4,4,4,4,2,2,2,1,1,4,4,4,4,4,4,4,23,Female,Caucasian,High school,"10,000 USD - 49,999 USD"
5000,priming,utilitarian,house plant,The Home Depot,5,5,6,6,6,5,4,4,4,1,1,1,1,1,1,1,1,4,7,7,7,2,2,2,5,2,2,6,6,2,4,3,2,5,4,5,4,5,2,5,3,3,3,3,3,3,3,20,Male,Caucasian,Less than high school,"10,000 USD - 49,999 USD"
7426,no priming,utilitarian,house plant,IKEA,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,2,2,2,1,1,1,1,3,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,27,Female,Caucasian,Less than high school,"10,000 USD - 49,999 USD"
9047,priming,hedonic,house plant,The Home Depot,7,7,6,2,1,1,1,1,2,1,2,5,5,2,3,1,1,7,1,1,4,3,4,5,3,4,5,5,5,1,3,2,2,3,5,4,3,4,5,5,6,6,1,4,5,4,4,19,Female,Caucasian,Less than high school,"10,000 USD - 49,999 USD"
9550,no priming,utilitarian,house plant,IKEA,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,5,4,4,3,2,5,5,6,6,2,2,3,3,3,4,5,5,2,4,2,2,2,1,2,5,3,4,5,5,20,Female,Caucasian,Less than high school,"10,000 USD - 49,999 USD"
5976,no priming,hedonic,house plant,The Home Depot,5,6,6,6,3,3,3,4,4,1,1,1,1,1,1,1,1,1,7,4,5,5,6,6,3,3,3,2,3,2,2,2,4,1,1,7,5,7,5,4,7,6,3,4,6,2,5,24,Female,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
6856,no priming,utilitarian,house plant,The Home Depot,7,7,7,7,7,7,7,7,6,5,3,5,3,4,4,3,5,2,3,4,2,3,6,6,3,5,4,5,6,6,6,4,6,3,6,6,6,7,6,7,5,5,3,4,2,2,4,35,Female,Asian,Master's degree,"10,000 USD - 49,999 USD"
6970,no priming,hedonic,house plant,IKEA,6,6,6,5,6,5,5,5,5,5,5,4,5,7,6,6,5,7,3,3,3,4,3,3,3,2,2,4,4,5,5,5,4,5,4,7,5,6,4,4,5,1,1,1,1,1,1,24,Female,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
7149,no priming,utilitarian,house plant,IKEA,6,6,6,5,5,3,3,3,3,4,5,6,4,6,6,4,4,6,7,7,6,4,3,2,2,1,1,4,3,2,2,4,2,1,1,1,1,1,1,1,1,3,3,3,1,1,1,25,Male,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
9241,no priming,hedonic,house plant,IKEA,7,7,7,6,7,5,6,6,6,1,1,1,2,3,2,2,1,5,7,7,7,2,2,4,6,2,2,5,5,2,5,3,5,3,4,1,4,1,1,1,5,2,1,1,1,1,1,29,Female,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
9448,no priming,utilitarian,house plant,The Home Depot,6,5,5,6,6,5,5,4,5,2,2,5,7,4,5,4,5,6,7,7,7,5,5,4,5,2,2,4,4,5,5,6,5,5,6,5,6,6,2,5,6,1,1,1,1,3,3,23,Male,Hispanic,Master's degree,"10,000 USD - 49,999 USD"
9537,priming,utilitarian,house plant,The Home Depot,4,6,6,2,3,2,1,2,2,6,3,6,6,4,5,6,4,4,6,6,6,3,2,3,5,2,2,2,2,2,4,2,2,2,2,5,4,4,2,4,5,2,2,2,2,2,2,25,Female,Caucasian,Master's degree,"10,000 USD - 49,999 USD"
9940,priming,utilitarian,house plant,The Home Depot,6,6,5,5,4,5,5,5,5,5,5,5,5,6,7,3,3,7,7,6,5,5,5,5,5,2,2,2,2,3,5,3,2,2,3,6,5,5,5,3,5,4,3,3,4,3,5,23,Female,Black or African American,Master's degree,"10,000 USD - 49,999 USD"
7252,priming,utilitarian,house plant,The Home Depot,4,6,6,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,31,Female,Caucasian,Professional degree,"10,000 USD - 49,999 USD"
5055,no priming,utilitarian,house plant,The Home Depot,5,6,6,5,5,6,6,6,6,6,5,5,3,5,5,5,5,4,4,4,4,6,5,6,6,4,6,5,5,4,4,3,5,5,5,7,7,7,6,7,7,6,5,5,4,5,5,26,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5060,priming,utilitarian,house plant,IKEA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,5,4,1,4,4,1,4,5,5,5,5,5,7,7,7,7,7,7,4,4,4,4,4,4,33,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5294,no priming,hedonic,house plant,IKEA,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,7,7,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,25,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5423,priming,hedonic,house plant,IKEA,5,7,7,3,3,2,2,3,2,7,7,7,7,7,7,7,7,7,7,5,7,6,2,6,2,2,2,2,2,5,5,5,3,3,3,2,6,2,2,6,6,1,1,1,1,4,4,20,Female,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
5486,priming,utilitarian,house plant,The Home Depot,6,6,6,6,7,6,6,7,6,3,4,4,4,5,5,6,5,6,4,5,7,2,3,4,5,5,4,3,5,2,3,4,5,4,4,4,3,4,5,4,4,5,3,3,5,5,4,32,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5570,no priming,hedonic,house plant,The Home Depot,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,4,2,2,3,3,4,3,3,4,1,1,1,1,3,3,3,4,4,4,4,4,5,4,5,5,4,5,26,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5584,no priming,utilitarian,house plant,IKEA,6,6,6,6,6,5,6,5,5,1,1,4,1,1,1,3,3,4,6,5,5,3,6,6,5,4,4,6,6,3,4,4,4,4,4,6,6,6,6,5,5,2,5,5,5,4,5,31,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5639,no priming,hedonic,house plant,The Home Depot,2,4,3,4,5,4,3,4,4,6,4,5,4,7,5,5,3,6,7,6,6,1,6,5,5,2,2,5,5,3,3,3,3,3,2,6,5,7,4,3,4,1,1,1,1,1,2,24,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5725,priming,utilitarian,house plant,The Home Depot,7,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,6,5,2,2,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5,5,5,5,5,5,26,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5753,priming,hedonic,house plant,The Home Depot,5,6,5,5,5,6,6,3,6,3,2,6,3,6,7,6,2,6,6,5,6,2,2,1,5,1,1,5,5,5,5,5,3,3,3,3,2,3,1,3,5,2,1,1,1,1,1,20,Female,Asian,Some college but no degree,"10,000 USD - 49,999 USD"
5762,priming,utilitarian,house plant,The Home Depot,2,2,2,2,6,6,2,2,6,4,4,4,4,4,4,4,4,4,7,7,7,2,5,3,2,2,2,2,2,2,6,2,2,2,2,5,5,5,5,5,2,4,4,4,4,6,4,30,Female,Black or African American,Some college but no degree,"10,000 USD - 49,999 USD"
5775,priming,hedonic,house plant,IKEA,7,7,7,7,7,7,6,6,6,3,3,4,3,3,3,3,3,3,6,6,6,4,4,4,5,5,5,5,5,2,2,2,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,34,Male,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5835,no priming,utilitarian,house plant,The Home Depot,7,7,6,5,5,4,5,4,5,4,4,5,4,4,5,4,4,3,5,5,4,7,6,7,6,5,6,3,7,5,4,4,4,3,5,5,7,5,4,5,7,3,3,2,3,2,3,20,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
5912,no priming,utilitarian,house plant,IKEA,2,2,3,2,4,4,4,4,4,1,1,1,1,3,1,3,1,4,3,3,3,5,3,4,5,2,2,2,2,3,3,3,3,3,3,6,4,6,6,6,7,4,3,4,4,4,3,19,Female,Caucasian,Some college but no degree,"10,000 USD - 49,999 USD"
